"compartment","depth","direct"
"surftemp",5.90500736236572,0
"surftemp",6.82642841339111,0
"surftemp",14.3257913589478,0.00789141654968262
"surftemp",5.88375806808472,0.0136470794677734
"surftemp",8.52764415740967,0
"surftemp",65,0
"surftemp",8.05352210998535,0.07207852602005
"surftemp",6.44203329086304,0.0306439995765686
"surftemp",17.2607135772705,0
"surftemp",37.8405418395996,0
"surftemp",4.26273393630981,0
"surftemp",3.7419605255127,0
"surftemp",20.7217826843262,0
"surftemp",5.24899482727051,0
"surftemp",19.8217506408691,0
"surftemp",4.27189111709595,0.203998565673828
"surftemp",4.76402807235718,0.157056570053101
"surftemp",13.4114427566528,0
"surftemp",20.1815414428711,0
"surftemp",10.1946773529053,0
"surftemp",20.6055564880371,0
"surftemp",29.179594039917,0.00517952442169189
"surftemp",23.4070377349854,0
"surftemp",20.5298976898193,0
"surftemp",11.299560546875,0
"surftemp",17.0920448303223,0
"surftemp",4.92596530914307,0
"surftemp",6.67949628829956,0
"surftemp",20.1191940307617,0
"surftemp",12.3536500930786,0.000315368175506592
"surftemp",6.08313131332397,0
"surftemp",12.2283525466919,0
"surftemp",22.0674629211426,0.00452625751495361
"surftemp",23.2612171173096,0
"surftemp",4.87067317962646,0
"surftemp",8.48864078521729,0.00234377384185791
"surftemp",13.9150905609131,0
"surftemp",10.2678165435791,0
"surftemp",18.6627197265625,0
"surftemp",23.9536609649658,0.0173205137252808
"surftemp",12.7682275772095,0.00912541151046753
"surftemp",6.019700050354,0
"surftemp",7.19466257095337,0
"surftemp",5.36707639694214,0.0154322385787964
"surftemp",13.67564868927,0
"surftemp",15.6576089859009,0
"surftemp",7.48759269714355,0
"surftemp",14.1616849899292,0.0095674991607666
"surftemp",5.67279005050659,0
"surftemp",4.93919897079468,0
"surftemp",3.3906102180481,0.0316178202629089
"surftemp",4.07833051681519,0.0246995091438293
"surftemp",8.19545364379883,0
"surftemp",8.45081996917725,0
"surftemp",19.4822998046875,0
"surftemp",16.5312442779541,0
"surftemp",15.415696144104,0
"surftemp",13.2310667037964,0.0136775374412537
"surftemp",6.06708383560181,0.0113488435745239
"surftemp",4.33788347244263,0.00465762615203857
"surftemp",13.8330354690552,0
"surftemp",8.3711051940918,0
"surftemp",17.446590423584,0
"surftemp",9.41220283508301,0.0124603509902954
"surftemp",8.95006465911865,0
"surftemp",13.2290735244751,0
"surftemp",14.0122098922729,0.00676465034484863
"surftemp",11.5021371841431,0.0113155841827393
"surftemp",7.88177347183228,0
"surftemp",5.08218193054199,0
"surftemp",19.1686058044434,0
"surftemp",18.5386238098145,0
"surftemp",27.4346561431885,0
"surftemp",7.97897863388062,0
"surftemp",9.8984432220459,0.0140008926391602
"surftemp",17.6829795837402,0
"surftemp",16.385669708252,0
"surftemp",14.9977235794067,0.00328892469406128
"surftemp",16.7863807678223,0.00322926044464111
"surftemp",16.9821968078613,0.0443026423454285
"surftemp",5.03912496566772,0
"surftemp",13.2218656539917,0
"surftemp",16.9304828643799,0
"surftemp",14.1284532546997,0.0112332105636597
"surftemp",22.9452266693115,0.00919812917709351
"surftemp",12.4460191726685,0
"surftemp",7.68280696868896,0
"surftemp",18.4936447143555,0.0486248731613159
"surftemp",8.98139190673828,0
"surftemp",6.64189338684082,0.0063515305519104
"surftemp",8.85830879211426,0.00786477327346802
"surftemp",11.9872989654541,0
"surftemp",26.8567409515381,0
"surftemp",8.57941246032715,0
"surftemp",20.5200328826904,0
"surftemp",11.0686922073364,0.00181704759597778
"surftemp",10.8123865127563,0
"surftemp",6.9278564453125,0
"surftemp",73.5289077758789,0.00892704725265503
"surftemp",94.5405197143555,0.000266551971435547
"surftemp",3.66128849983215,0
"surftemp",14.858660697937,0
"surftemp",11.7633638381958,0
"surftemp",5.37476444244385,0.174039423465729
"surftemp",3.02058100700378,0.0201519131660461
"surftemp",4.43769598007202,0.0313537120819092
"surftemp",5.03482103347778,0.0124065279960632
"surftemp",19.1061935424805,0.00139278173446655
"surftemp",58.1069107055664,0.0298858284950256
"surftemp",16.6604862213135,0.021480917930603
"surftemp",7.14324951171875,0.00958490371704102
"surftemp",16.9302291870117,0.00936448574066162
"surftemp",9.38211536407471,0.0173028111457825
"surftemp",11.4087762832642,0.0107427835464478
"surftemp",11.2442512512207,0.0151102542877197
"surftemp",12.9848155975342,0.00879186391830444
"surftemp",9.86387634277344,0.0227473974227905
"surftemp",11.9663581848145,0.00646501779556274
"surftemp",13.1240558624268,0.0239853262901306
"surftemp",16.8263835906982,0.0191125869750977
"surftemp",11.5993785858154,0.0347769260406494
"surftemp",12.3370933532715,0.0381662249565125
"surftemp",10.2543382644653,0.0406314134597778
"surftemp",9.84976577758789,0.00660884380340576
